"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Grid Size","","24",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Registers Per Thread","register/thread","26",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Driver Shared Memory Per Block","byte/block","0",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","# SMs","SM","72",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Stack Size","","1,024",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Threads","thread","6,144",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","# TPCs","","36",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Enabled TPC IDs","","all",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Uses Green Context","","0",
"1","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k_fixup<8, 8, 0, 4>(float *, const float *, int, int, int)","2","31","(32, 8, 1)","(24, 1, 1)","1","7.5","Launch Statistics","Waves Per SM","","0.08",
